DLUOutputFile.csv,,Core 1,,,,,,,,,Core 2,,,,,,,,
,Timestamp,TFE min speed,TFE max speed,TFE located,TFE block,TFE abscissa,TFE direction,TRE block,TRE abscissa,TRE direction,TFE min speed,TFE max speed,TFE located,TFE block,TFE abscissa,TFE direction,TRE block,TRE abscissa,TRE direction
,2022-06-22 11:19:16.6,,,,,,,,,,3.568,4.746,True,711,61.901,NA,713,129.377,NA
,2022-06-22 11:19:16.8,,,,,,,,,,3.955,5.133,True,711,61.641,NA,713,129.631,NA
,2022-06-22 11:19:17.0,,,,,,,,,,3.955,5.133,True,711,61.380,NA,713,129.884,NA
,2022-06-22 11:19:17.2,,,,,,,,,,4.342,5.520,True,711,61.097,NA,713,130.158,NA
,2022-06-22 11:19:17.4,,,,,,,,,,3.955,5.133,True,711,60.836,NA,713,130.412,NA
,2022-06-22 11:19:17.6,,,,,,,,,,4.342,5.520,True,711,60.553,NA,713,130.687,NA
,2022-06-22 11:19:17.8,,,,,,,,,,4.342,5.520,True,711,60.270,NA,713,130.962,NA
,2022-06-22 11:19:18.0,,,,,,,,,,4.711,5.924,True,711,59.965,NA,713,131.258,NA
,2022-06-22 11:19:18.2,,,,,,,,,,4.342,5.520,True,711,59.683,NA,713,131.532,NA
,2022-06-22 11:19:18.4,,,,,,,,,,4.711,5.924,True,711,59.378,NA,713,131.828,NA
,2022-06-22 11:19:18.6,,,,,,,,,,4.711,5.924,True,711,59.073,NA,713,132.124,NA
,2022-06-22 11:19:18.8,,,,,,,,,,5.098,6.311,True,711,58.747,NA,713,132.440,NA
,2022-06-22 11:19:19.0,,,,,,,,,,4.711,5.924,True,711,58.442,NA,713,132.736,NA
,2022-06-22 11:19:19.2,,,,,,,,,,5.098,6.311,True,711,58.116,NA,713,133.054,NA
,2022-06-22 11:19:19.4,,,,,,,,,,5.098,6.311,True,711,57.789,NA,713,133.370,NA
,2022-06-22 11:19:19.6,,,,,,,,,,5.467,6.697,True,711,57.441,NA,713,133.708,NA
,2022-06-22 11:19:19.8,,,,,,,,,,5.098,6.311,True,711,57.115,NA,713,134.025,NA
,2022-06-22 11:19:20.0,,,,,,,,,,5.467,6.697,True,711,56.767,NA,713,134.363,NA
,2022-06-22 11:19:20.2,,,,,,,,,,5.467,6.697,True,711,56.419,NA,713,134.701,NA
,2022-06-22 11:19:20.4,,,,,,,,,,5.854,7.084,True,711,56.049,NA,713,135.061,NA
,2022-06-22 11:19:20.6,,,,,,,,,,5.467,6.697,True,711,55.700,NA,713,135.398,NA
,2022-06-22 11:19:20.8,,,,,,,,,,5.854,7.084,True,711,55.331,NA,713,135.758,NA
,2022-06-22 11:19:21.0,,,,,,,,,,5.854,7.084,True,711,54.961,NA,713,136.117,NA
,2022-06-22 11:19:21.2,,,,,,,,,,5.854,7.084,True,711,54.591,NA,713,136.477,NA
,2022-06-22 11:19:21.4,,,,,,,,,,5.854,7.084,True,711,54.221,NA,713,136.836,NA
,2022-06-22 11:19:21.6,,,,,,,,,,5.854,7.084,True,711,53.851,NA,713,137.194,NA
,2022-06-22 11:19:21.8,,,,,,,,,,5.854,7.084,True,711,53.481,NA,713,137.554,NA
,2022-06-22 11:19:22.0,,,,,,,,,,5.854,7.084,True,711,53.111,NA,713,137.913,NA
,2022-06-22 11:19:22.2,,,,,,,,,,5.854,7.084,True,711,52.741,NA,713,138.272,NA
,2022-06-22 11:19:22.4,,,,,,,,,,5.854,7.084,True,711,52.371,NA,713,138.632,NA
,2022-06-22 11:19:22.6,,,,,,,,,,5.854,7.084,True,711,52.002,NA,713,138.991,NA
,2022-06-22 11:19:22.8,,,,,,,,,,5.854,7.084,True,711,51.632,NA,713,139.350,NA
,2022-06-22 11:19:23.0,,,,,,,,,,5.854,7.084,True,711,51.262,NA,713,139.709,NA
,2022-06-22 11:19:23.2,,,,,,,,,,5.854,7.084,True,711,50.892,NA,713,140.068,NA
,2022-06-22 11:19:23.4,,,,,,,,,,5.854,7.084,True,711,50.521,NA,713,140.428,NA
,2022-06-22 11:19:23.6,,,,,,,,,,5.854,7.084,True,711,50.152,NA,713,140.787,NA
,2022-06-22 11:19:23.8,,,,,,,,,,5.467,6.697,True,711,49.804,NA,713,141.125,NA
,2022-06-22 11:19:24.0,,,,,,,,,,5.854,7.084,True,711,49.434,NA,713,141.484,NA
,2022-06-22 11:19:24.2,,,,,,,,,,5.854,7.084,True,711,49.064,NA,713,141.844,NA
,2022-06-22 11:19:24.4,,,,,,,,,,5.854,7.084,True,711,48.694,NA,713,142.202,NA
,2022-06-22 11:19:24.6,,,,,,,,,,5.467,6.697,True,711,48.346,NA,713,142.541,NA
,2022-06-22 11:19:24.8,,,,,,,,,,5.854,7.084,True,711,47.976,NA,713,142.899,NA
,2022-06-22 11:19:25.0,,,,,,,,,,5.854,7.084,True,711,47.606,NA,713,143.259,NA
,2022-06-22 11:19:25.2,,,,,,,,,,5.467,6.697,True,711,47.258,NA,713,143.597,NA
,2022-06-22 11:19:25.4,,,,,,,,,,5.854,7.084,True,711,46.888,NA,713,143.956,NA
,2022-06-22 11:19:25.6,,,,,,,,,,5.467,6.697,True,711,46.540,NA,713,144.294,NA
,2022-06-22 11:19:25.8,,,,,,,,,,5.854,7.084,True,711,46.170,NA,713,144.653,NA
,2022-06-22 11:19:26.0,,,,,,,,,,5.467,6.697,True,711,45.822,NA,713,144.991,NA
,2022-06-22 11:19:26.2,,,,,,,,,,5.467,6.697,True,711,45.474,NA,713,145.330,NA
,2022-06-22 11:19:26.4,,,,,,,,,,5.854,7.084,True,711,45.104,NA,713,145.688,NA
,2022-06-22 11:19:26.6,,,,,,,,,,5.467,6.697,True,711,44.756,NA,713,146.027,NA
,2022-06-22 11:19:26.8,,,,,,,,,,5.467,6.697,True,711,44.407,NA,713,146.365,NA
,2022-06-22 11:19:27.0,,,,,,,,,,5.467,6.697,True,711,44.060,NA,713,146.703,NA
,2022-06-22 11:19:27.2,,,,,,,,,,5.467,6.697,True,711,43.711,NA,713,147.041,NA
,2022-06-22 11:19:27.4,,,,,,,,,,5.467,6.697,True,711,43.363,NA,713,147.379,NA
,2022-06-22 11:19:27.6,,,,,,,,,,5.467,6.697,True,711,43.015,NA,713,147.718,NA
,2022-06-22 11:19:27.8,,,,,,,,,,5.098,6.311,True,711,42.688,NA,713,148.034,NA
,2022-06-22 11:19:28.0,,,,,,,,,,5.467,6.697,True,711,42.341,NA,713,148.372,NA
,2022-06-22 11:19:28.2,,,,,,,,,,5.467,6.697,True,711,41.992,NA,713,148.711,NA
,2022-06-22 11:19:28.4,,,,,,,,,,5.098,6.311,True,711,41.666,NA,713,149.027,NA
,2022-06-22 11:19:28.6,,,,,,,,,,5.467,6.697,True,711,41.317,NA,713,149.365,NA
,2022-06-22 11:19:28.8,,,,,,,,,,5.467,6.697,True,711,40.970,NA,712,0.054,NA
,2022-06-22 11:19:29.0,,,,,,,,,,5.467,6.697,True,711,40.621,NA,712,0.392,NA
,2022-06-22 11:19:29.2,,,,,,,,,,5.467,6.697,True,711,40.273,NA,712,0.729,NA
,2022-06-22 11:19:29.4,,,,,,,,,,5.467,6.697,True,711,39.925,NA,712,1.067,NA
,2022-06-22 11:19:29.6,,,,,,,,,,5.098,6.311,True,711,39.599,NA,712,1.385,NA
,2022-06-22 11:19:29.8,,,,,,,,,,5.467,6.697,True,711,39.251,NA,712,1.723,NA
,2022-06-22 11:19:30.0,,,,,,,,,,5.098,6.311,True,711,38.924,NA,712,2.040,NA
,2022-06-22 11:19:30.2,,,,,,,,,,5.467,6.697,True,711,38.576,NA,712,2.378,NA
,2022-06-22 11:19:30.4,,,,,,,,,,5.098,6.311,True,711,38.250,NA,712,2.694,NA
,2022-06-22 11:19:30.6,,,,,,,,,,5.467,6.697,True,711,37.901,NA,712,3.033,NA
,2022-06-22 11:19:30.8,,,,,,,,,,5.098,6.311,True,711,37.575,NA,712,3.350,NA
,2022-06-22 11:19:31.0,,,,,,,,,,5.467,6.697,True,711,37.228,NA,712,3.688,NA
,2022-06-22 11:19:31.2,,,,,,,,,,5.098,6.311,True,711,36.900,NA,712,4.005,NA
,2022-06-22 11:19:31.4,,,,,,,,,,5.467,6.697,True,711,36.553,NA,712,4.343,NA
,2022-06-22 11:19:31.6,,,,,,,,,,5.467,6.697,True,711,36.204,NA,712,4.681,NA
,2022-06-22 11:19:31.8,,,,,,,,,,5.098,6.311,True,711,35.878,NA,712,4.998,NA
,2022-06-22 11:19:32.0,,,,,,,,,,5.467,6.697,True,711,35.530,NA,712,5.336,NA
,2022-06-22 11:19:32.2,,,,,,,,,,5.467,6.697,True,711,35.182,NA,712,5.674,NA
,2022-06-22 11:19:32.4,,,,,,,,,,5.098,6.311,True,711,34.855,NA,712,5.991,NA
,2022-06-22 11:19:32.6,,,,,,,,,,5.467,6.697,True,711,34.507,NA,712,6.329,NA
,2022-06-22 11:19:32.8,,,,,,,,,,5.098,6.311,True,711,34.181,NA,712,6.646,NA
,2022-06-22 11:19:33.0,,,,,,,,,,5.098,6.311,True,711,33.854,NA,712,6.963,NA
,2022-06-22 11:19:33.2,,,,,,,,,,5.467,6.697,True,711,33.506,NA,712,7.301,NA
,2022-06-22 11:19:33.4,,,,,,,,,,5.098,6.311,True,711,33.180,NA,712,7.618,NA
,2022-06-22 11:19:33.6,,,,,,,,,,5.098,6.311,True,711,32.854,NA,712,7.935,NA
,2022-06-22 11:19:33.8,,,,,,,,,,5.098,6.311,True,711,32.527,NA,712,8.252,NA
,2022-06-22 11:19:34.0,,,,,,,,,,5.098,6.311,True,711,32.201,NA,712,8.568,NA
,2022-06-22 11:19:34.2,,,,,,,,,,5.098,6.311,True,711,31.874,NA,712,8.886,NA
,2022-06-22 11:19:34.4,,,,,,,,,,5.098,6.311,True,711,31.548,NA,712,9.203,NA
,2022-06-22 11:19:34.6,,,,,,,,,,5.098,6.311,True,711,31.222,NA,712,9.520,NA
,2022-06-22 11:19:34.8,,,,,,,,,,5.098,6.311,True,711,30.896,NA,712,9.837,NA
,2022-06-22 11:19:35.0,,,,,,,,,,5.098,6.311,True,711,30.568,NA,712,10.153,NA
,2022-06-22 11:19:35.2,,,,,,,,,,5.098,6.311,True,711,30.242,NA,712,10.471,NA
,2022-06-22 11:19:35.4,,,,,,,,,,4.711,5.924,True,711,29.938,NA,712,10.767,NA
,2022-06-22 11:19:35.6,,,,,,,,,,5.098,6.311,True,711,29.611,NA,712,11.083,NA
,2022-06-22 11:19:35.8,,,,,,,,,,4.711,5.924,True,711,29.307,NA,712,11.379,NA
,2022-06-22 11:19:36.0,,,,,,,,,,5.098,6.311,True,711,28.980,NA,712,11.696,NA
,2022-06-22 11:19:36.2,,,,,,,,,,4.711,5.924,True,711,28.676,NA,712,11.992,NA
,2022-06-22 11:19:36.4,,,,,,,,,,5.098,6.311,True,711,28.350,NA,712,12.309,NA
,2022-06-22 11:19:36.6,,,,,,,,,,4.711,5.924,True,711,28.045,NA,712,12.604,NA
,2022-06-22 11:19:36.8,,,,,,,,,,4.711,5.924,True,711,27.740,NA,712,12.900,NA
,2022-06-22 11:19:37.0,,,,,,,,,,4.711,5.924,True,711,27.436,NA,712,13.196,NA
,2022-06-22 11:19:37.2,,,,,,,,,,4.711,5.924,True,711,27.131,NA,712,13.492,NA
,2022-06-22 11:19:37.4,,,,,,,,,,4.342,5.520,True,711,26.848,NA,712,13.767,NA
,2022-06-22 11:19:37.6,,,,,,,,,,4.711,5.924,True,711,26.543,NA,712,14.062,NA
,2022-06-22 11:19:37.8,,,,,,,,,,4.342,5.520,True,711,26.261,NA,712,14.337,NA
,2022-06-22 11:19:38.0,,,,,,,,,,4.711,5.924,True,711,25.956,NA,712,14.633,NA
,2022-06-22 11:19:38.2,,,,,,,,,,5.098,6.311,True,711,25.630,NA,712,14.950,NA
,2022-06-22 11:19:38.4,,,,,,,,,,4.711,5.924,True,711,25.325,NA,712,15.246,NA
,2022-06-22 11:19:38.6,,,,,,,,,,4.711,5.924,True,711,25.021,NA,712,15.542,NA
,2022-06-22 11:19:38.8,,,,,,,,,,4.711,5.924,True,711,24.716,NA,712,15.837,NA
,2022-06-22 11:19:39.0,,,,,,,,,,4.711,5.924,True,711,24.411,NA,712,16.133,NA
,2022-06-22 11:19:39.2,,,,,,,,,,4.711,5.924,True,711,24.106,NA,712,16.429,NA
,2022-06-22 11:19:39.4,,,,,,,,,,4.711,5.924,True,711,23.802,NA,712,16.725,NA
,2022-06-22 11:19:39.6,,,,,,,,,,4.711,5.924,True,711,23.497,NA,712,17.021,NA
,2022-06-22 11:19:39.8,,,,,,,,,,5.098,6.311,True,711,23.171,NA,712,17.338,NA
,2022-06-22 11:19:40.0,,,,,,,,,,4.711,5.924,True,711,22.866,NA,712,17.634,NA
,2022-06-22 11:19:40.2,,,,,,,,,,4.711,5.924,True,711,22.562,NA,712,17.929,NA
,2022-06-22 11:19:40.4,,,,,,,,,,4.711,5.924,True,711,22.257,NA,712,18.225,NA
,2022-06-22 11:19:40.6,,,,,,,,,,4.711,5.924,True,711,21.952,NA,712,18.521,NA
,2022-06-22 11:19:40.8,,,,,,,,,,4.711,5.924,True,711,21.647,NA,712,18.816,NA
,2022-06-22 11:19:41.0,,,,,,,,,,4.711,5.924,True,711,21.343,NA,712,19.112,NA
,2022-06-22 11:19:41.2,,,,,,,,,,4.711,5.924,True,711,21.038,NA,712,19.408,NA
,2022-06-22 11:19:41.4,,,,,,,,,,4.342,5.520,True,711,21.528,NA,712,20.783,NA
,2022-06-22 11:19:41.6,,,,,,,,,,4.342,5.520,True,711,21.245,NA,712,21.058,NA
,2022-06-22 11:19:41.8,,,,,,,,,,4.342,5.520,True,711,20.963,NA,712,21.332,NA
,2022-06-22 11:19:42.0,,,,,,,,,,4.342,5.520,True,711,20.680,NA,712,21.607,NA
,2022-06-22 11:19:42.2,,,,,,,,,,3.955,5.133,True,711,20.419,NA,712,21.860,NA
,2022-06-22 11:19:42.4,,,,,,,,,,4.342,5.520,True,711,20.136,NA,712,22.136,NA
,2022-06-22 11:19:42.6,,,,,,,,,,4.342,5.520,True,711,19.853,NA,712,22.410,NA
,2022-06-22 11:19:42.8,,,,,,,,,,4.342,5.520,True,711,19.570,NA,712,22.685,NA
,2022-06-22 11:19:43.0,,,,,,,,,,4.342,5.520,True,711,19.287,NA,712,22.959,NA
,2022-06-22 11:19:43.2,,,,,,,,,,4.342,5.520,True,711,19.004,NA,712,23.234,NA
,2022-06-22 11:19:43.4,,,,,,,,,,4.342,5.520,True,711,18.722,NA,712,23.509,NA
,2022-06-22 11:19:43.6,,,,,,,,,,4.342,5.520,True,711,18.438,NA,712,23.783,NA
,2022-06-22 11:19:43.8,,,,,,,,,,4.342,5.520,True,711,18.155,NA,712,24.059,NA
,2022-06-22 11:19:44.0,,,,,,,,,,4.342,5.520,True,711,17.873,NA,712,24.333,NA
,2022-06-22 11:19:44.2,,,,,,,,,,4.342,5.520,True,711,17.590,NA,712,24.607,NA
,2022-06-22 11:19:44.4,,,,,,,,,,4.342,5.520,True,711,17.308,NA,712,24.882,NA
,2022-06-22 11:19:44.6,,,,,,,,,,4.342,5.520,True,711,17.024,NA,712,25.157,NA
,2022-06-22 11:19:44.8,,,,,,,,,,4.342,5.520,True,711,16.741,NA,712,25.432,NA
,2022-06-22 11:19:45.0,,,,,,,,,,4.342,5.520,True,711,16.459,NA,712,25.706,NA
,2022-06-22 11:19:45.2,,,,,,,,,,4.711,5.924,True,711,16.154,NA,712,26.002,NA
,2022-06-22 11:19:45.4,,,,,,,,,,4.342,5.520,True,711,15.871,NA,712,26.276,NA
,2022-06-22 11:19:45.6,,,,,,,,,,4.711,5.924,True,711,15.566,NA,712,26.572,NA
,2022-06-22 11:19:45.8,,,,,,,,,,4.342,5.520,True,711,15.283,NA,712,26.848,NA
,2022-06-22 11:19:46.0,,,,,,,,,,4.342,5.520,True,711,15.001,NA,712,27.122,NA
,2022-06-22 11:19:46.2,,,,,,,,,,4.342,5.520,True,711,14.718,NA,712,27.396,NA
,2022-06-22 11:19:46.4,,,,,,,,,,4.342,5.520,True,711,14.435,NA,712,27.671,NA
,2022-06-22 11:19:46.6,,,,,,,,,,4.711,5.924,True,711,14.130,NA,712,27.967,NA
,2022-06-22 11:19:46.8,,,,,,,,,,4.342,5.520,True,711,13.848,NA,712,28.242,NA
,2022-06-22 11:19:47.0,,,,,,,,,,4.342,5.520,True,711,13.564,NA,712,28.517,NA
,2022-06-22 11:19:47.2,,,,,,,,,,4.342,5.520,True,711,13.281,NA,712,28.791,NA
,2022-06-22 11:19:47.4,,,,,,,,,,3.955,5.133,True,711,13.021,NA,712,29.045,NA
,2022-06-22 11:19:47.6,,,,,,,,,,4.342,5.520,True,711,12.737,NA,712,29.319,NA
,2022-06-22 11:19:47.8,,,,,,,,,,3.955,5.133,True,711,12.477,NA,712,29.573,NA
,2022-06-22 11:19:48.0,,,,,,,,,,4.342,5.520,True,711,12.193,NA,712,29.848,NA
,2022-06-22 11:19:48.2,,,,,,,,,,3.955,5.133,True,711,11.933,NA,712,30.102,NA
,2022-06-22 11:19:48.4,,,,,,,,,,3.955,5.133,True,711,11.672,NA,712,30.354,NA
,2022-06-22 11:19:48.6,,,,,,,,,,4.342,5.520,True,711,11.389,NA,712,30.630,NA
,2022-06-22 11:19:48.8,,,,,,,,,,3.955,5.133,True,711,11.128,NA,712,30.883,NA
,2022-06-22 11:19:49.0,,,,,,,,,,3.955,5.133,True,711,10.866,NA,712,31.137,NA
,2022-06-22 11:19:49.2,,,,,,,,,,4.342,5.520,True,711,10.584,NA,712,31.411,NA
,2022-06-22 11:19:49.4,,,,,,,,,,4.711,5.924,True,711,10.279,NA,712,31.707,NA
,2022-06-22 11:19:49.6,,,,,,,,,,4.342,5.520,True,711,9.996,NA,712,31.981,NA
,2022-06-22 11:19:49.8,,,,,,,,,,4.711,5.924,True,711,9.691,NA,712,32.277,NA
,2022-06-22 11:19:50.0,,,,,,,,,,4.342,5.520,True,711,9.408,NA,712,32.553,NA
,2022-06-22 11:19:50.2,,,,,,,,,,4.342,5.520,True,711,9.126,NA,712,32.827,NA
,2022-06-22 11:19:50.4,,,,,,,,,,4.342,5.520,True,711,8.843,NA,712,33.102,NA
,2022-06-22 11:19:50.6,,,,,,,,,,4.342,5.520,True,711,8.560,NA,712,33.376,NA
,2022-06-22 11:19:50.8,,,,,,,,,,4.342,5.520,True,711,8.277,NA,712,33.651,NA
,2022-06-22 11:19:51.0,,,,,,,,,,4.342,5.520,True,711,7.994,NA,712,33.926,NA
,2022-06-22 11:19:51.2,,,,,,,,,,4.342,5.520,True,711,7.711,NA,712,34.200,NA
,2022-06-22 11:19:51.4,,,,,,,,,,3.955,5.133,True,711,7.450,NA,712,34.454,NA
,2022-06-22 11:19:51.6,,,,,,,,,,4.342,5.520,True,711,7.167,NA,712,34.729,NA
,2022-06-22 11:19:51.8,,,,,,,,,,3.955,5.133,True,711,6.906,NA,712,34.982,NA
,2022-06-22 11:19:52.0,,,,,,,,,,3.955,5.133,True,711,6.646,NA,712,35.235,NA
,2022-06-22 11:19:52.2,,,,,,,,,,4.342,5.520,True,711,6.362,NA,712,35.511,NA
,2022-06-22 11:19:52.4,,,,,,,,,,3.955,5.133,True,711,6.102,NA,712,35.764,NA
,2022-06-22 11:19:52.6,,,,,,,,,,3.955,5.133,True,711,5.840,NA,712,36.018,NA
,2022-06-22 11:19:52.8,,,,,,,,,,3.955,5.133,True,711,5.579,NA,712,36.271,NA
,2022-06-22 11:19:53.0,,,,,,,,,,3.955,5.133,True,711,5.318,NA,712,36.524,NA
,2022-06-22 11:19:53.2,,,,,,,,,,3.955,5.133,True,711,5.057,NA,712,36.778,NA
,2022-06-22 11:19:53.4,,,,,,,,,,3.955,5.133,True,711,4.796,NA,712,37.031,NA
,2022-06-22 11:19:53.6,,,,,,,,,,3.955,5.133,True,711,4.534,NA,712,37.285,NA
,2022-06-22 11:19:53.8,,,,,,,,,,3.955,5.133,True,711,4.273,NA,712,37.539,NA
,2022-06-22 11:19:54.0,,,,,,,,,,3.955,5.133,True,711,4.013,NA,712,37.792,NA
,2022-06-22 11:19:54.2,,,,,,,,,,3.955,5.133,True,711,3.751,NA,712,38.046,NA
,2022-06-22 11:19:54.4,,,,,,,,,,3.955,5.133,True,711,3.490,NA,712,38.300,NA
,2022-06-22 11:19:54.6,,,,,,,,,,3.955,5.133,True,711,3.229,NA,712,38.553,NA
,2022-06-22 11:19:54.8,,,,,,,,,,3.955,5.133,True,711,2.968,NA,712,38.807,NA
,2022-06-22 11:19:55.0,,,,,,,,,,3.955,5.133,True,711,2.707,NA,712,39.061,NA
,2022-06-22 11:19:55.2,,,,,,,,,,4.342,5.520,True,711,2.641,NA,712,39.650,NA
,2022-06-22 11:19:55.4,,,,,,,,,,3.955,5.133,True,711,2.379,NA,712,39.904,NA
,2022-06-22 11:19:55.6,,,,,,,,,,3.955,5.133,True,711,2.118,NA,712,40.158,NA
,2022-06-22 11:19:55.8,,,,,,,,,,4.342,5.520,True,711,1.835,NA,712,40.433,NA
,2022-06-22 11:19:56.0,,,,,,,,,,4.342,5.520,True,711,1.552,NA,712,40.707,NA
,2022-06-22 11:19:56.2,,,,,,,,,,3.955,5.133,True,711,1.291,NA,712,40.961,NA
,2022-06-22 11:19:56.4,,,,,,,,,,4.342,5.520,True,711,1.008,NA,712,41.235,NA
,2022-06-22 11:19:56.6,,,,,,,,,,4.342,5.520,True,711,0.726,NA,712,41.510,NA
,2022-06-22 11:19:56.8,,,,,,,,,,4.342,5.520,True,711,0.442,NA,712,41.785,NA
,2022-06-22 11:19:57.0,,,,,,,,,,4.342,5.520,True,711,0.159,NA,712,42.060,NA
,2022-06-22 11:19:57.2,,,,,,,,,,4.342,5.520,True,710,161.087,NA,712,42.334,NA
,2022-06-22 11:19:57.4,,,,,,,,,,4.711,5.924,True,710,160.782,NA,712,42.630,NA
,2022-06-22 11:19:57.6,,,,,,,,,,4.711,5.924,True,710,160.478,NA,712,42.926,NA
,2022-06-22 11:19:57.8,,,,,,,,,,4.711,5.924,True,710,160.173,NA,712,43.222,NA
,2022-06-22 11:19:58.0,,,,,,,,,,5.098,6.311,True,710,159.847,NA,712,43.539,NA
,2022-06-22 11:19:58.2,,,,,,,,,,4.711,5.924,True,710,159.542,NA,712,43.834,NA
,2022-06-22 11:19:58.4,,,,,,,,,,5.098,6.311,True,710,159.216,NA,712,44.151,NA
,2022-06-22 11:19:58.6,,,,,,,,,,5.467,6.697,True,710,158.867,NA,712,44.489,NA
,2022-06-22 11:19:58.8,,,,,,,,,,5.098,6.311,True,710,158.541,NA,712,44.807,NA
,2022-06-22 11:19:59.0,,,,,,,,,,5.467,6.697,True,710,158.192,NA,712,45.145,NA
,2022-06-22 11:19:59.2,,,,,,,,,,5.098,6.311,True,710,157.866,NA,712,45.462,NA
,2022-06-22 11:19:59.4,,,,,,,,,,5.467,6.697,True,710,157.519,NA,712,45.800,NA
,2022-06-22 11:19:59.6,,,,,,,,,,5.098,6.311,True,710,157.192,NA,712,46.116,NA
,2022-06-22 11:19:59.8,,,,,,,,,,5.098,6.311,True,710,156.865,NA,712,46.434,NA
,2022-06-22 11:20:00.0,,,,,,,,,,5.467,6.697,True,710,156.518,NA,712,46.771,NA
,2022-06-22 11:20:00.2,,,,,,,,,,5.098,6.311,True,710,156.191,NA,712,47.089,NA
,2022-06-22 11:20:00.4,,,,,,,,,,5.098,6.311,True,710,155.864,NA,712,47.405,NA
,2022-06-22 11:20:00.6,,,,,,,,,,5.467,6.697,True,710,155.517,NA,712,47.743,NA
,2022-06-22 11:20:00.8,,,,,,,,,,5.854,7.084,True,710,155.146,NA,712,48.103,NA
,2022-06-22 11:20:01.0,,,,,,,,,,5.854,7.084,True,710,154.776,NA,712,48.462,NA
,2022-06-22 11:20:01.2,,,,,,,,,,5.467,6.697,True,710,154.538,NA,712,48.970,NA
,2022-06-22 11:20:01.4,,,,,,,,,,5.854,7.084,True,710,154.168,NA,712,49.329,NA
,2022-06-22 11:20:01.6,,,,,,,,,,5.854,7.084,True,710,153.798,NA,712,49.688,NA
,2022-06-22 11:20:01.8,,,,,,,,,,5.854,7.084,True,710,153.428,NA,712,50.047,NA
,2022-06-22 11:20:02.0,,,,,,,,,,5.854,7.084,True,710,153.059,NA,712,50.406,NA
,2022-06-22 11:20:02.2,,,,,,,,,,5.854,7.084,True,710,152.688,NA,712,50.766,NA
,2022-06-22 11:20:02.4,,,,,,,,,,5.467,6.697,True,710,152.340,NA,712,51.104,NA
,2022-06-22 11:20:02.6,,,,,,,,,,6.240,7.488,True,710,151.948,NA,712,51.484,NA
,2022-06-22 11:20:02.8,,,,,,,,,,5.854,7.084,True,710,151.578,NA,712,51.843,NA
,2022-06-22 11:20:03.0,,,,,,,,,,6.240,7.488,True,710,151.187,NA,712,52.224,NA
,2022-06-22 11:20:03.2,,,,,,,,,,5.854,7.084,True,710,150.817,NA,712,52.583,NA
,2022-06-22 11:20:03.4,,,,,,,,,,6.240,7.488,True,710,150.426,NA,712,52.963,NA
,2022-06-22 11:20:03.6,,,,,,,,,,6.240,7.488,True,710,150.033,NA,712,53.344,NA
,2022-06-22 11:20:03.8,,,,,,,,,,5.854,7.084,True,710,149.664,NA,712,53.702,NA
,2022-06-22 11:20:04.0,,,,,,,,,,6.240,7.488,True,710,149.272,NA,712,54.083,NA
,2022-06-22 11:20:04.2,,,,,,,,,,6.240,7.488,True,710,148.881,NA,712,54.463,NA
,2022-06-22 11:20:04.4,,,,,,,,,,6.240,7.488,True,710,148.488,NA,712,54.844,NA
,2022-06-22 11:20:04.6,,,,,,,,,,6.609,7.875,True,710,148.075,NA,712,55.245,NA
,2022-06-22 11:20:04.8,,,,,,,,,,6.240,7.488,True,710,147.684,NA,712,55.625,NA
,2022-06-22 11:20:05.0,,,,,,,,,,6.240,7.488,True,710,147.292,NA,712,56.006,NA
,2022-06-22 11:20:05.2,,,,,,,,,,6.240,7.488,True,710,146.900,NA,712,56.386,NA
,2022-06-22 11:20:05.4,,,,,,,,,,6.609,7.875,True,710,146.487,NA,712,56.787,NA
,2022-06-22 11:20:05.6,,,,,,,,,,6.240,7.488,True,710,146.096,NA,712,57.168,NA
,2022-06-22 11:20:05.8,,,,,,,,,,6.609,7.875,True,710,145.682,NA,712,57.569,NA
,2022-06-22 11:20:06.0,,,,,,,,,,6.609,7.875,True,710,145.269,NA,712,57.971,NA
,2022-06-22 11:20:06.2,,,,,,,,,,6.609,7.875,True,710,144.855,NA,712,58.372,NA
,2022-06-22 11:20:06.4,,,,,,,,,,6.240,7.488,True,710,144.463,NA,712,58.753,NA
,2022-06-22 11:20:06.6,,,,,,,,,,6.609,7.875,True,710,144.050,NA,712,59.154,NA
,2022-06-22 11:20:06.8,,,,,,,,,,6.240,7.488,True,710,143.658,NA,712,59.534,NA
,2022-06-22 11:20:07.0,,,,,,,,,,6.609,7.875,True,710,143.245,NA,712,59.936,NA
,2022-06-22 11:20:07.2,,,,,,,,,,6.240,7.488,True,710,142.854,NA,712,60.316,NA
,2022-06-22 11:20:07.4,,,,,,,,,,6.609,7.875,True,710,142.439,NA,712,60.718,NA
,2022-06-22 11:20:07.6,,,,,,,,,,6.240,7.488,True,710,142.048,NA,712,61.098,NA
,2022-06-22 11:20:07.8,,,,,,,,,,6.240,7.488,True,710,141.656,NA,712,61.479,NA
,2022-06-22 11:20:08.0,,,,,,,,,,6.240,7.488,True,710,141.265,NA,712,61.858,NA
,2022-06-22 11:20:08.2,,,,,,,,,,6.240,7.488,True,710,140.873,NA,712,62.239,NA
,2022-06-22 11:20:08.4,,,,,,,,,,6.240,7.488,True,710,140.481,NA,712,62.619,NA
,2022-06-22 11:20:08.6,,,,,,,,,,5.854,7.084,True,710,140.111,NA,712,62.979,NA
